URL,Tournament,Date,Round,Courses,Specific Course,Year,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType, ,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/925/rickie-fowler,AT&T National,6/30-07/03,Round 3,Aronimink Golf Club - Newtown Square- PA,,2011,1,430,4,3,29,2,422,4,3,29,3,446,4,4,30,4,466,4,3,29,5,178,3,3,23,6,400,4,4,30,7,401,4,3,29,8,238,3,3,23,9,605,5,4,37,10,454,4,3,29,11,412,4,4,30,12,465,4,4,30,13,393,4,4,30,14,218,3,3,23,15,500,4,4,30,16,558,5,4,37,17,215,3,4,24,18,436,4,4,30,  ,29,29,30,29,23,30,29,23,37,29,30,30,30,23,30,37,24,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/925/rickie-fowler,AT&T National,6/30-07/03,Round 2,Aronimink Golf Club - Newtown Square- PA,,2011,1,430,4,4,30,2,422,4,4,30,3,446,4,3,29,4,466,4,4,30,5,178,3,3,23,6,400,4,4,30,7,401,4,3,29,8,238,3,3,23,9,605,5,5,38,10,454,4,4,30,11,412,4,3,29,12,465,4,4,30,13,393,4,5,31,14,218,3,4,24,15,500,4,4,30,16,558,5,5,38,17,215,3,3,23,18,436,4,4,30,  ,30,30,29,30,23,30,29,23,38,30,29,30,31,24,30,38,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/925/rickie-fowler,AT&T National,6/30-07/03,Round 1,Aronimink Golf Club - Newtown Square- PA,,2011,1,430,4,4,30,2,422,4,3,29,3,446,4,3,29,4,466,4,4,30,5,178,3,4,24,6,400,4,5,31,7,401,4,3,29,8,238,3,3,23,9,605,5,5,38,10,454,4,4,30,11,412,4,4,30,12,465,4,4,30,13,393,4,5,31,14,218,3,3,23,15,500,4,3,29,16,558,5,4,37,17,215,3,3,23,18,436,4,4,30,  ,30,29,29,30,24,31,29,23,38,30,30,30,31,23,29,37,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/982/rickie-fowler,The Open Championship,7/14-07/17,Round 4,Royal St. George's Golf Club - Sandwich- England,,2011,1,444,4,4,30,2,417,4,4,30,3,240,3,3,23,4,495,4,4,30,5,419,4,4,30,6,178,3,3,23,7,564,5,5,38,8,453,4,4,30,9,412,4,4,30,10,415,4,4,30,11,243,3,3,23,12,381,4,4,30,13,459,4,4,30,14,547,5,6,39,15,496,4,4,30,16,163,3,4,24,17,426,4,4,30,18,459,4,4,30,  ,30,30,23,30,30,23,38,30,30,30,23,30,30,39,30,24,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/982/rickie-fowler,The Open Championship,7/14-07/17,Round 3,Royal St. George's Golf Club - Sandwich- England,,2011,1,444,4,4,30,2,417,4,5,31,3,240,3,3,23,4,495,4,4,30,5,419,4,3,29,6,178,3,3,23,7,564,5,5,38,8,453,4,4,30,9,412,4,4,30,10,415,4,4,30,11,243,3,4,24,12,381,4,4,30,13,459,4,3,29,14,547,5,5,38,15,496,4,3,29,16,163,3,2,22,17,426,4,4,30,18,459,4,4,30,  ,30,31,23,30,29,23,38,30,30,30,24,30,29,38,29,22,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/982/rickie-fowler,The Open Championship,7/14-07/17,Round 2,Royal St. George's Golf Club - Sandwich- England,,2011,1,444,4,4,30,2,417,4,3,29,3,240,3,4,24,4,495,4,4,30,5,419,4,4,30,6,178,3,4,24,7,564,5,4,37,8,453,4,4,30,9,412,4,5,31,10,415,4,4,30,11,243,3,3,23,12,381,4,4,30,13,459,4,4,30,14,547,5,5,38,15,496,4,3,29,16,163,3,3,23,17,426,4,4,30,18,459,4,4,30,  ,30,29,24,30,30,24,37,30,31,30,23,30,30,38,29,23,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/982/rickie-fowler,The Open Championship,7/14-07/17,Round 1,Royal St. George's Golf Club - Sandwich- England,,2011,1,444,4,3,29,2,417,4,4,30,3,240,3,4,24,4,495,4,4,30,5,419,4,4,30,6,178,3,3,23,7,564,5,4,37,8,453,4,4,30,9,412,4,3,29,10,415,4,4,30,11,243,3,4,24,12,381,4,4,30,13,459,4,5,31,14,547,5,5,38,15,496,4,4,30,16,163,3,3,23,17,426,4,4,30,18,459,4,4,30,  ,29,30,24,30,30,23,37,30,29,30,24,30,31,38,30,23,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/986/rickie-fowler,RBC Canadian Open,7/21-07/24,Round 4,Shaughnessy G&CC - Vancouver- Canada,,2011,1,475,4,4,30,2,389,4,3,29,3,200,3,3,23,4,418,4,4,30,5,471,4,4,30,6,428,4,4,30,7,551,5,3,36,8,210,3,4,24,9,421,4,4,30,10,453,4,4,30,11,485,4,4,30,12,173,3,4,24,13,442,4,4,30,14,315,4,5,31,15,577,5,4,37,16,372,4,4,30,17,158,3,4,24,18,472,4,5,31,  ,30,29,23,30,30,30,36,24,30,30,30,24,30,31,37,30,24,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/986/rickie-fowler,RBC Canadian Open,7/21-07/24,Round 3,Shaughnessy G&CC - Vancouver- Canada,,2011,1,475,4,4,30,2,389,4,4,30,3,200,3,3,23,4,418,4,4,30,5,471,4,5,31,6,428,4,4,30,7,551,5,5,38,8,210,3,3,23,9,421,4,5,31,10,453,4,4,30,11,485,4,4,30,12,173,3,3,23,13,442,4,4,30,14,315,4,6,32,15,577,5,4,37,16,372,4,4,30,17,158,3,3,23,18,472,4,5,31,  ,30,30,23,30,31,30,38,23,31,30,30,23,30,32,37,30,23,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/986/rickie-fowler,RBC Canadian Open,7/21-07/24,Round 2,Shaughnessy G&CC - Vancouver- Canada,,2011,1,475,4,4,30,2,389,4,3,29,3,200,3,3,23,4,418,4,4,30,5,471,4,5,31,6,428,4,4,30,7,551,5,4,37,8,210,3,3,23,9,421,4,4,30,10,453,4,4,30,11,485,4,5,31,12,173,3,2,22,13,442,4,4,30,14,315,4,4,30,15,577,5,5,38,16,372,4,4,30,17,158,3,3,23,18,472,4,4,30,  ,30,29,23,30,31,30,37,23,30,30,31,22,30,30,38,30,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/986/rickie-fowler,RBC Canadian Open,7/21-07/24,Round 1,Shaughnessy G&CC - Vancouver- Canada,,2011,1,475,4,4,30,2,389,4,4,30,3,200,3,3,23,4,418,4,4,30,5,471,4,4,30,6,428,4,5,31,7,551,5,5,38,8,210,3,4,24,9,421,4,4,30,10,453,4,4,30,11,485,4,4,30,12,173,3,2,22,13,442,4,4,30,14,315,4,4,30,15,577,5,4,37,16,372,4,3,29,17,158,3,3,23,18,472,4,4,30,  ,30,30,23,30,30,31,38,24,30,30,30,22,30,30,37,29,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/987/rickie-fowler,World Golf Championships-Bridgestone Invitational,8/04-08/07,Round 4,Firestone CC (South Course) - Akron- OH,,2011,1,399,4,3,29,2,526,5,5,38,3,442,4,4,30,4,471,4,3,29,5,200,3,3,23,6,469,4,4,30,7,219,3,3,23,8,482,4,4,30,9,494,4,4,30,10,410,4,4,30,11,418,4,4,30,12,180,3,3,23,13,471,4,3,29,14,467,4,4,30,15,221,3,3,23,16,667,5,5,38,17,400,4,4,30,18,464,4,3,29,  ,29,38,30,29,23,30,23,30,30,30,30,23,29,30,23,38,30,29
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/987/rickie-fowler,World Golf Championships-Bridgestone Invitational,8/04-08/07,Round 3,Firestone CC (South Course) - Akron- OH,,2011,1,399,4,5,31,2,526,5,6,39,3,442,4,4,30,4,471,4,4,30,5,200,3,3,23,6,469,4,4,30,7,219,3,2,22,8,482,4,4,30,9,494,4,4,30,10,410,4,5,31,11,418,4,2,28,12,180,3,2,22,13,471,4,4,30,14,467,4,5,31,15,221,3,3,23,16,667,5,5,38,17,400,4,4,30,18,464,4,3,29,  ,31,39,30,30,23,30,22,30,30,31,28,22,30,31,23,38,30,29
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/987/rickie-fowler,World Golf Championships-Bridgestone Invitational,8/04-08/07,Round 2,Firestone CC (South Course) - Akron- OH,,2011,1,399,4,4,30,2,526,5,4,37,3,442,4,2,28,4,471,4,5,31,5,200,3,2,22,6,469,4,3,29,7,219,3,4,24,8,482,4,3,29,9,494,4,5,31,10,410,4,4,30,11,418,4,4,30,12,180,3,3,23,13,471,4,3,29,14,467,4,3,29,15,221,3,2,22,16,667,5,5,38,17,400,4,5,31,18,464,4,3,29,  ,30,37,28,31,22,29,24,29,31,30,30,23,29,29,22,38,31,29
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/987/rickie-fowler,World Golf Championships-Bridgestone Invitational,8/04-08/07,Round 1,Firestone CC (South Course) - Akron- OH,,2011,1,399,4,4,30,2,526,5,5,38,3,442,4,5,31,4,471,4,3,29,5,200,3,3,23,6,469,4,3,29,7,219,3,4,24,8,482,4,3,29,9,494,4,3,29,10,410,4,4,30,11,418,4,4,30,12,180,3,3,23,13,471,4,3,29,14,467,4,5,31,15,221,3,3,23,16,667,5,5,38,17,400,4,4,30,18,464,4,4,30,  ,30,38,31,29,23,29,24,29,29,30,30,23,29,31,23,38,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/983/rickie-fowler,PGA Championship,8/11-08/14,Round 4,Atlanta Athletic Club - Johns Creek- GA,,2011,1,454,4,4,30,2,512,4,5,31,3,475,4,5,31,4,219,3,3,23,5,565,5,4,37,6,425,4,4,30,7,184,3,2,22,8,467,4,4,30,9,426,4,4,30,10,442,4,3,29,11,457,4,4,30,12,551,5,4,37,13,372,4,4,30,14,468,4,4,30,15,260,3,3,23,16,476,4,3,29,17,207,3,3,23,18,507,4,5,31,  ,30,31,31,23,37,30,22,30,30,29,30,37,30,30,23,29,23,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/983/rickie-fowler,PGA Championship,8/11-08/14,Round 3,Atlanta Athletic Club - Johns Creek- GA,,2011,1,454,4,3,29,2,512,4,4,30,3,475,4,4,30,4,219,3,2,22,5,565,5,4,37,6,425,4,4,30,7,184,3,3,23,8,467,4,7,33,9,426,4,5,31,10,442,4,4,30,11,457,4,4,30,12,551,5,3,36,13,372,4,4,30,14,468,4,5,31,15,260,3,4,24,16,476,4,4,30,17,207,3,4,24,18,507,4,7,33,  ,29,30,30,22,37,30,23,33,31,30,30,36,30,31,24,30,24,33
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/983/rickie-fowler,PGA Championship,8/11-08/14,Round 2,Atlanta Athletic Club - Johns Creek- GA,,2011,1,454,4,4,30,2,512,4,3,29,3,475,4,5,31,4,219,3,2,22,5,565,5,4,37,6,425,4,3,29,7,184,3,3,23,8,467,4,5,31,9,426,4,4,30,10,442,4,4,30,11,457,4,4,30,12,551,5,5,38,13,372,4,4,30,14,468,4,4,30,15,260,3,4,24,16,476,4,4,30,17,207,3,2,22,18,507,4,5,31,  ,30,29,31,22,37,29,23,31,30,30,30,38,30,30,24,30,22,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/983/rickie-fowler,PGA Championship,8/11-08/14,Round 1,Atlanta Athletic Club - Johns Creek- GA,,2011,1,454,4,5,31,2,512,4,5,31,3,475,4,4,30,4,219,3,3,23,5,565,5,5,38,6,425,4,4,30,7,184,3,3,23,8,467,4,6,32,9,426,4,5,31,10,442,4,4,30,11,457,4,4,30,12,551,5,3,36,13,372,4,4,30,14,468,4,5,31,15,260,3,4,24,16,476,4,3,29,17,207,3,3,23,18,507,4,4,30,  ,31,31,30,23,38,30,23,32,31,30,30,36,30,31,24,29,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/984/rickie-fowler,The Barclays,8/25-08/28,Round 3,Plainfield Country Club - Edison- NJ,,2011,1,432,4,4,30,2,443,4,4,30,3,196,3,3,23,4,360,4,5,31,5,527,5,4,37,6,164,3,2,22,7,471,4,4,30,8,480,4,5,31,9,368,4,4,30,10,411,4,3,29,11,148,3,2,22,12,588,5,5,38,13,482,4,4,30,14,228,3,3,23,15,372,4,4,30,16,582,5,5,38,17,427,4,4,30,18,285,4,3,29,  ,30,30,23,31,37,22,30,31,30,29,22,38,30,23,30,38,30,29
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/984/rickie-fowler,The Barclays,8/25-08/28,Round 2,Plainfield Country Club - Edison- NJ,,2011,1,432,4,3,29,2,443,4,4,30,3,196,3,3,23,4,360,4,3,29,5,527,5,4,37,6,164,3,4,24,7,471,4,4,30,8,480,4,4,30,9,368,4,5,31,10,411,4,6,32,11,148,3,3,23,12,588,5,4,37,13,482,4,3,29,14,228,3,3,23,15,372,4,3,29,16,582,5,4,37,17,427,4,4,30,18,285,4,3,29,  ,29,30,23,29,37,24,30,30,31,32,23,37,29,23,29,37,30,29
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/984/rickie-fowler,The Barclays,8/25-08/28,Round 1,Plainfield Country Club - Edison- NJ,,2011,1,432,4,4,30,2,443,4,5,31,3,196,3,3,23,4,360,4,4,30,5,527,5,4,37,6,164,3,3,23,7,471,4,4,30,8,480,4,3,29,9,368,4,5,31,10,411,4,3,29,11,148,3,2,22,12,588,5,5,38,13,482,4,4,30,14,228,3,4,24,15,372,4,5,31,16,582,5,5,38,17,427,4,4,30,18,285,4,4,30,  ,30,31,23,30,37,23,30,29,31,29,22,38,30,24,31,38,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/922/rickie-fowler,Deutsche Bank Championship,9/02-09/05,Round 4,TPC Boston - Norton- MA,,2011,1,365,4,4,30,2,542,5,5,38,3,208,3,4,24,4,298,4,4,30,5,466,4,4,30,6,465,4,5,31,7,600,5,4,37,8,213,3,4,24,9,472,4,4,30,10,425,4,4,30,11,231,3,3,23,12,461,4,6,32,13,451,4,4,30,14,495,4,5,31,15,421,4,4,30,16,161,3,4,24,17,412,4,4,30,18,530,5,5,38,  ,30,38,24,30,30,31,37,24,30,30,23,32,30,31,30,24,30,38
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/922/rickie-fowler,Deutsche Bank Championship,9/02-09/05,Round 3,TPC Boston - Norton- MA,,2011,1,365,4,4,30,2,542,5,6,39,3,208,3,2,22,4,298,4,3,29,5,466,4,3,29,6,465,4,4,30,7,600,5,5,38,8,213,3,3,23,9,472,4,3,29,10,425,4,4,30,11,231,3,2,22,12,461,4,5,31,13,451,4,5,31,14,495,4,4,30,15,421,4,4,30,16,161,3,3,23,17,412,4,5,31,18,530,5,5,38,  ,30,39,22,29,29,30,38,23,29,30,22,31,31,30,30,23,31,38
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/922/rickie-fowler,Deutsche Bank Championship,9/02-09/05,Round 2,TPC Boston - Norton- MA,,2011,1,365,4,4,30,2,542,5,5,38,3,208,3,2,22,4,298,4,3,29,5,466,4,4,30,6,465,4,4,30,7,600,5,4,37,8,213,3,2,22,9,472,4,4,30,10,425,4,4,30,11,231,3,3,23,12,461,4,4,30,13,451,4,4,30,14,495,4,4,30,15,421,4,4,30,16,161,3,3,23,17,412,4,4,30,18,530,5,5,38,  ,30,38,22,29,30,30,37,22,30,30,23,30,30,30,30,23,30,38
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/922/rickie-fowler,Deutsche Bank Championship,9/02-09/05,Round 1,TPC Boston - Norton- MA,,2011,1,365,4,3,29,2,542,5,5,38,3,208,3,4,24,4,298,4,4,30,5,466,4,4,30,6,465,4,4,30,7,600,5,5,38,8,213,3,3,23,9,472,4,4,30,10,425,4,3,29,11,231,3,3,23,12,461,4,3,29,13,451,4,4,30,14,495,4,3,29,15,421,4,4,30,16,161,3,3,23,17,412,4,4,30,18,530,5,5,38,  ,29,38,24,30,30,30,38,23,30,29,23,29,30,29,30,23,30,38
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/911/rickie-fowler,BMW Championship,9/15-09/18,Round 4,Cog Hill G&CC - Lemont- IL,,2011,1,462,4,4,30,2,228,3,3,23,3,446,4,4,30,4,465,4,3,29,5,509,4,4,30,6,244,3,3,23,7,434,4,4,30,8,383,4,5,31,9,615,5,6,39,10,386,4,4,30,11,610,5,5,38,12,221,3,2,22,13,486,4,5,31,14,218,3,3,23,15,526,5,5,38,16,459,4,4,30,17,427,4,4,30,18,497,4,4,30,  ,30,23,30,29,30,23,30,31,39,30,38,22,31,23,38,30,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/911/rickie-fowler,BMW Championship,9/15-09/18,Round 3,Cog Hill G&CC - Lemont- IL,,2011,1,462,4,5,31,2,228,3,3,23,3,446,4,5,31,4,465,4,3,29,5,509,4,4,30,6,244,3,4,24,7,434,4,5,31,8,383,4,4,30,9,615,5,5,38,10,386,4,4,30,11,610,5,4,37,12,221,3,4,24,13,486,4,4,30,14,218,3,4,24,15,526,5,4,37,16,459,4,4,30,17,427,4,4,30,18,497,4,5,31,  ,31,23,31,29,30,24,31,30,38,30,37,24,30,24,37,30,30,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/911/rickie-fowler,BMW Championship,9/15-09/18,Round 2,Cog Hill G&CC - Lemont- IL,,2011,1,462,4,5,31,2,228,3,3,23,3,446,4,4,30,4,465,4,4,30,5,509,4,4,30,6,244,3,3,23,7,434,4,4,30,8,383,4,3,29,9,615,5,4,37,10,386,4,4,30,11,610,5,4,37,12,221,3,4,24,13,486,4,6,32,14,218,3,4,24,15,526,5,4,37,16,459,4,4,30,17,427,4,4,30,18,497,4,4,30,  ,31,23,30,30,30,23,30,29,37,30,37,24,32,24,37,30,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/911/rickie-fowler,BMW Championship,9/15-09/18,Round 1,Cog Hill G&CC - Lemont- IL,,2011,1,462,4,3,29,2,228,3,3,23,3,446,4,4,30,4,465,4,4,30,5,509,4,4,30,6,244,3,2,22,7,434,4,5,31,8,383,4,4,30,9,615,5,5,38,10,386,4,4,30,11,610,5,5,38,12,221,3,3,23,13,486,4,4,30,14,218,3,4,24,15,526,5,4,37,16,459,4,4,30,17,427,4,3,29,18,497,4,4,30,  ,29,23,30,30,30,22,31,30,38,30,38,23,30,24,37,30,29,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/928/rickie-fowler,The McGladrey Classic,0/13-10/16,Round 2,Seaside Course - Sea Island- GA,,2011,1,417,4,4,30,2,415,4,3,29,3,204,3,3,23,4,429,4,4,30,5,409,4,4,30,6,179,3,3,23,7,582,5,5,38,8,368,4,4,30,9,452,4,5,31,10,418,4,4,30,11,425,4,4,30,12,223,3,3,23,13,408,4,4,30,14,442,4,4,30,15,565,5,6,39,16,407,4,3,29,17,192,3,3,23,18,470,4,4,30,  ,30,29,23,30,30,23,38,30,31,30,30,23,30,30,39,29,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/928/rickie-fowler,The McGladrey Classic,0/13-10/16,Round 1,Seaside Course - Sea Island- GA,,2011,1,417,4,4,30,2,415,4,4,30,3,204,3,4,24,4,429,4,4,30,5,409,4,4,30,6,179,3,3,23,7,582,5,4,37,8,368,4,4,30,9,452,4,4,30,10,418,4,4,30,11,425,4,4,30,12,223,3,4,24,13,408,4,5,31,14,442,4,4,30,15,565,5,5,38,16,407,4,4,30,17,192,3,3,23,18,470,4,5,31,  ,30,30,24,30,30,23,37,30,30,30,30,24,31,30,38,30,23,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/994/rickie-fowler,Chevron World Challenge,2/01-12/04,Round 4,Sherwood CC - ,,2011,1,342,4,3,29,2,531,5,6,39,3,198,3,4,24,4,456,4,4,30,5,531,5,4,37,6,422,4,4,30,7,446,4,3,29,8,228,3,3,23,9,422,4,5,31,10,359,4,4,30,11,517,5,6,39,12,186,3,3,23,13,568,5,5,38,14,455,4,4,30,15,189,3,2,22,16,563,5,4,37,17,166,3,3,23,18,444,4,4,30,  ,29,39,24,30,37,30,29,23,31,30,39,23,38,30,22,37,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/994/rickie-fowler,Chevron World Challenge,2/01-12/04,Round 3,Sherwood CC - ,,2011,1,342,4,4,30,2,531,5,4,37,3,198,3,6,26,4,456,4,6,32,5,531,5,4,37,6,422,4,5,31,7,446,4,4,30,8,228,3,3,23,9,422,4,4,30,10,359,4,3,29,11,517,5,3,36,12,186,3,3,23,13,568,5,5,38,14,455,4,5,31,15,189,3,3,23,16,563,5,5,38,17,166,3,4,24,18,444,4,4,30,  ,30,37,26,32,37,31,30,23,30,29,36,23,38,31,23,38,24,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/994/rickie-fowler,Chevron World Challenge,2/01-12/04,Round 2,Sherwood CC - ,,2011,1,342,4,4,30,2,531,5,5,38,3,198,3,3,23,4,456,4,4,30,5,531,5,4,37,6,422,4,4,30,7,446,4,5,31,8,228,3,3,23,9,422,4,4,30,10,359,4,4,30,11,517,5,4,37,12,186,3,3,23,13,568,5,5,38,14,455,4,5,31,15,189,3,4,24,16,563,5,3,36,17,166,3,2,22,18,444,4,4,30,  ,30,38,23,30,37,30,31,23,30,30,37,23,38,31,24,36,22,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2011/tournamentId/994/rickie-fowler,Chevron World Challenge,2/01-12/04,Round 1,Sherwood CC - ,,2011,1,342,4,3,29,2,531,5,6,39,3,198,3,3,23,4,456,4,4,30,5,531,5,5,38,6,422,4,4,30,7,446,4,4,30,8,228,3,4,24,9,422,4,4,30,10,359,4,4,30,11,517,5,4,37,12,186,3,2,22,13,568,5,5,38,14,455,4,4,30,15,189,3,3,23,16,563,5,5,38,17,166,3,3,23,18,444,4,4,30,  ,29,39,23,30,38,30,30,24,30,30,37,22,38,30,23,38,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/998/rickie-fowler,Farmers Insurance Open,1/26-01/29,Round 4 ,Torrey Pines (North Course)- Torrey Pines (South Course) - San Diego- CA,Torrey Pines (South Course),2012,1,450,4,3,29,2,389,4,4,30,3,200,3,2,22,4,488,4,4,30,5,454,4,4,30,6,560,5,5,38,7,462,4,4,30,8,176,3,4,24,9,614,5,4,37,10,416,4,4,30,11,221,3,3,23,12,504,4,4,30,13,614,5,5,38,14,437,4,4,30,15,478,4,4,30,16,223,3,3,23,17,442,4,5,31,18,570,5,4,37,  ,29,30,22,30,30,38,30,24,37,30,23,30,38,30,30,23,31,37
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/998/rickie-fowler,Farmers Insurance Open,1/26-01/29,Round 3 ,Torrey Pines (North Course)- Torrey Pines (South Course) - San Diego- CA,Torrey Pines (South Course),2012,1,450,4,4,30,2,389,4,4,30,3,200,3,3,23,4,488,4,4,30,5,454,4,4,30,6,560,5,4,37,7,462,4,4,30,8,176,3,3,23,9,614,5,6,39,10,416,4,5,31,11,221,3,2,22,12,504,4,4,30,13,614,5,5,38,14,437,4,3,29,15,478,4,4,30,16,223,3,3,23,17,442,4,4,30,18,570,5,5,38,  ,30,30,23,30,30,37,30,23,39,31,22,30,38,29,30,23,30,38
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/998/rickie-fowler,Farmers Insurance Open,1/26-01/29,Round 2 ,Torrey Pines (North Course)- Torrey Pines (South Course) - San Diego- CA,Torrey Pines (South Course),2012,1,450,4,4,30,2,389,4,4,30,3,200,3,3,23,4,488,4,3,29,5,454,4,4,30,6,560,5,5,38,7,462,4,4,30,8,176,3,2,22,9,614,5,5,38,10,416,4,4,30,11,221,3,3,23,12,504,4,4,30,13,614,5,5,38,14,437,4,4,30,15,478,4,4,30,16,223,3,3,23,17,442,4,4,30,18,570,5,5,38,  ,30,30,23,29,30,38,30,22,38,30,23,30,38,30,30,23,30,38
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/998/rickie-fowler,Farmers Insurance Open,1/26-01/29,Round 1 ,Torrey Pines (North Course)- Torrey Pines (South Course) - San Diego- CA,Torrey Pines (North Course),2012,1,519,5,4,37,2,329,4,4,30,3,179,3,3,23,4,434,4,4,30,5,411,4,4,30,6,205,3,3,23,7,399,4,4,30,8,436,4,4,30,9,547,5,5,38,10,417,4,5,31,11,490,4,4,30,12,240,3,3,23,13,471,4,3,29,14,523,5,4,37,15,397,4,4,30,16,366,4,4,30,17,174,3,2,22,18,516,5,4,37,  ,37,30,23,30,30,23,30,30,38,31,30,23,29,37,30,30,22,37
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/996/rickie-fowler,Waste Management Phoenix Open,2/02-02/05,Round 4,TPC Scottsdale - Scottsdale- AZ,,2012,1,410,4,4,30,2,416,4,3,29,3,554,5,3,36,4,175,3,3,23,5,453,4,6,32,6,436,4,4,30,7,215,3,3,23,8,470,4,3,29,9,464,4,3,29,10,403,4,3,29,11,469,4,4,30,12,195,3,4,24,13,595,5,5,38,14,477,4,6,32,15,552,5,5,38,16,162,3,2,22,17,332,4,5,31,18,438,4,3,29,  ,30,29,36,23,32,30,23,29,29,29,30,24,38,32,38,22,31,29
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/996/rickie-fowler,Waste Management Phoenix Open,2/02-02/05,Round 3,TPC Scottsdale - Scottsdale- AZ,,2012,1,410,4,3,29,2,416,4,4,30,3,554,5,4,37,4,175,3,3,23,5,453,4,5,31,6,436,4,5,31,7,215,3,3,23,8,470,4,3,29,9,464,4,4,30,10,403,4,4,30,11,469,4,5,31,12,195,3,3,23,13,595,5,5,38,14,477,4,4,30,15,552,5,5,38,16,162,3,2,22,17,332,4,5,31,18,438,4,4,30,  ,29,30,37,23,31,31,23,29,30,30,31,23,38,30,38,22,31,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/996/rickie-fowler,Waste Management Phoenix Open,2/02-02/05,Round 2,TPC Scottsdale - Scottsdale- AZ,,2012,1,410,4,3,29,2,416,4,4,30,3,554,5,4,37,4,175,3,3,23,5,453,4,4,30,6,436,4,4,30,7,215,3,3,23,8,470,4,4,30,9,464,4,4,30,10,403,4,4,30,11,469,4,4,30,12,195,3,3,23,13,595,5,4,37,14,477,4,4,30,15,552,5,4,37,16,162,3,3,23,17,332,4,6,32,18,438,4,4,30,  ,29,30,37,23,30,30,23,30,30,30,30,23,37,30,37,23,32,30
